id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
110,2023,"A biorremediação designa tratamentos que usam organismos para reduzir a quantidade de substâncias tóxicas no ambiente ou degradá-las em substâncias não tóxicas ou de menor toxicidade. Uma planta aquática, o aguapé, tem sido utilizada para a biorremediação de ambientes contaminados por metais tóxicos. Sabe-se que esses poluentes serão captados para dentro do corpo do vegetal. []","Dentro do corpo do vegetal, esses contaminantes serão","{'A': 'digeridos por enzimas.', 'B': 'acumulados nos tecidos.', 'C': 'eliminados pelos estômatos.', 'D': 'metabolizados por glândulas.', 'E': 'utilizados como fonte energética.'}",{'B': 'acumulados nos tecidos.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
111,2023,"O ciclo do nitrogênio é composto por várias etapas, conforme a figura, sendo cada uma desempenhada por um grupo específico de microrganismos.
[[placeholder]] ['Descrição da figura: Gás nitrogênio é convertido em amônia por microrganismos do grupo 1. Detritos são convertidos em amônia por microrganismos do grupo 2. Amônia é convertida em nitrito por microrganismos do grupo 3. Nitrito é convertido em nitrato por microrganismos do grupo 4. Nitrato é convertido em gás nitrogênio por microrganismos do grupo 5.']","Se o grupo dos microrganismos decompositores fosse exterminado, qual etapa não ocorreria?","{'A': '1', 'B': '2', 'C': '3', 'D': '4', 'E': '5'}",{'B': '2'},,,,,,,Yes,True,True,['https://raw.githubusercontent.com/piresramon/gpt-4-enem/main/data/figures/2023/day_2/fileoutpart33.png'],['Descrição da figura: Gás nitrogênio é convertido em amônia por microrganismos do grupo 1. Detritos são convertidos em amônia por microrganismos do grupo 2. Amônia é convertida em nitrito por microrganismos do grupo 3. Nitrito é convertido em nitrato por microrganismos do grupo 4. Nitrato é convertido em gás nitrogênio por microrganismos do grupo 5.'],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
112,2023,"## O tripulante de aeronaves e a radiação ionizante
Os raios cósmicos são fontes de radiação ionizante potencialmente perigosas para o organismo humano. Para quantificar a dose de radiação recebida, utiliza-se o sievert, definido como a unidade de energia recebida por unidade de massa. A exposição à radiação proveniente de raios cósmicos aumenta com a altitude, o que pode representar um problema para as tripulações de aeronaves. Recentemente, foram realizadas medições acuradas das doses de radiação ionizante para voos entre Rio de Janeiro e Roma. Os resultados têm indicado que a dose média de radiação recebida na fase de cruzeiro (que geralmente representa 80 por cento do tempo total de voo) desse trecho intercontinental é 2 microsieverts por hora. As normas internacionais da aviação civil limitam em 1 000 horas por ano o tempo de trabalho para as tripulações que atuem em voos intercontinentais. Considere que a dose de radiação ionizante para uma radiografia torácica é estimada em 0,2 milisievert. []",A quantas radiografias torácicas corresponde a dose de radiação ionizante à qual um tripulante que atue no trecho Rio de Janeiro–Roma é exposto ao longo de um ano?,"{'A': '8', 'B': '10', 'C': '80', 'D': '100', 'E': '1 000'}",{'A': '8'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
113,2023,"Estima-se que entre 1 por cento e 5 por cento da energia solar que atinge a atmosfera terrestre é assimilada pelos vegetais. Por meio da fotossíntese, os vegetais sintetizam compostos de alto teor energético, como a glicose (C6H12O6) e o ATP (adenosina trifosfato), a partir de dióxido de carbono (CO2) e água (H2O), que têm baixo teor energético. Simplificadamente, a equação não balanceada da reação de fotossíntese pode ser descrita como:
[[placeholder]]
Uma vez que a fotossíntese interfere na composição atmosférica, seu entendimento é essencial para se compreender o ciclo dos gases na atmosfera e como eles afetam o clima global do planeta. ['Descrição da equação: Equação química não balanceada em que CO2 reage com H2O, na presença de energia radiante, formando os produtos C6H12O6 e O2.']",O processo ilustrado,"{'A': 'é fundamental para a redução da biomassa nos vegetais.', 'B': 'ocorre nos vegetais, mas também em outros organismos, tais como fungos e cianobactérias.', 'C': 'produz o ATP usado pelas células animais.', 'D': 'contribui para a retirada de CO2 atmosférico, amenizando os efeitos do lançamento de gases estufa.', 'E': 'mostra como a maioria da energia solar que incide sobre a Terra é utilizada pelos seres vivos na produção de açúcares.'}","{'D': 'contribui para a retirada de CO2 atmosférico, amenizando os efeitos do lançamento de gases estufa.'}",,,,,,,Yes,True,True,['https://raw.githubusercontent.com/piresramon/gpt-4-enem/main/data/figures/2023/day_2/fileoutpart34.png'],"['Descrição da equação: Equação química não balanceada em que CO2 reage com H2O, na presença de energia radiante, formando os produtos C6H12O6 e O2.']",CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
114,2023,"Na tirinha de Mauricio de Sousa, os personagens Cebolinha e Cascão fazem uma brincadeira utilizando duas latas e um barbante. Ao perceberem que o som pode ser transmitido através do barbante, resolvem alterar o comprimento do barbante para ficar cada vez mais extenso. As demais condições permaneceram inalteradas durante a brincadeira.
[[placeholder]] ['Descrição da tirinha: Cebolinha e Cascão brincam, a uma certa distância um do outro, com duas latas conectadas por um barbante esticado. Cebolinha segura uma lata de conservas, e Cascão, uma lata de lixo. Eles utilizam esse dispositivo para ouvir a voz um do outro.']","Na prática, à medida que se aumenta o comprimento do barbante, ocorre a redução de qual característica da onda sonora?","{'A': 'Altura.', 'B': 'Período.', 'C': 'Amplitude.', 'D': 'Velocidade.', 'E': 'Comprimento de onda.'}",{'C': 'Amplitude.'},,,,,,,Yes,True,True,['https://raw.githubusercontent.com/piresramon/gpt-4-enem/main/data/figures/2023/day_2/fileoutpart35.png'],"['Descrição da tirinha: Cebolinha e Cascão brincam, a uma certa distância um do outro, com duas latas conectadas por um barbante esticado. Cebolinha segura uma lata de conservas, e Cascão, uma lata de lixo. Eles utilizam esse dispositivo para ouvir a voz um do outro.']",CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
115,2023,"Informações digitais — dados — são gravadas em discos ópticos, como CD e DVD, na forma de cavidades microscópicas. A gravação e a leitura óptica dessas informações são realizadas por um laser (fonte de luz monocromática). Quanto menores as dimensões dessas cavidades, mais dados são armazenados na mesma área do disco. O fator limitante para a leitura de dados é o espalhamento da luz pelo efeito de difração, fenômeno que ocorre quando a luz atravessa um obstáculo com dimensões da ordem de seu comprimento de onda. Essa limitação motivou o desenvolvimento de lasers com emissão em menores comprimentos de onda, possibilitando armazenar e ler dados em cavidades cada vez menores. []",Em qual região espectral se situa o comprimento de onda do laser que otimiza o armazenamento e a leitura de dados em discos de uma mesma área?,"{'A': 'Violeta.', 'B': 'Azul.', 'C': 'Verde.', 'D': 'Vermelho.', 'E': 'Infravermelho.'}",{'A': 'Violeta.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
116,2023,"O bluetooth é uma tecnologia de comunicação sem fio, de curto alcance, presente em diferentes dispositivos eletrônicos de consumo. Ela permite que aparelhos eletrônicos diferentes se conectem e troquem dados entre si. No padrão bluetooth, denominado de Classe 2, as antenas transmitem sinais de potência igual a 2,4 miliwatts e possibilitam conectar dois dispositivos distanciados até 10metros. Considere que essas antenas se comportam como fontes puntiformes que emitem ondas eletromagnéticas esféricas e que a intensidade do sinal é calculada pela potência por unidade de área. Considere 3 como valor aproximado para pi. []","Para que o sinal de bluetooth seja detectado pelas antenas, o valor mínimo de sua intensidade, em watt por metro quadrado, é mais próximo de","{'A': '2,0 × 10^–6', 'B': '2,0 × 10^–5', 'C': '2,4 × 10^–5', 'D': '2,4 × 10^–3', 'E': '2,4 × 10^–1'}","{'A': '2,0 × 10^–6'}",,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
117,2023,"A tecnologia de vacinas de RNA mensageiro (RNAm) é investigada há anos. Avanços científicos em genética molecular permitiram desenvolver uma vacina para controle da pandemia da covid-19 causada pelo vírus de RNA SARS-CoV-2. A vacina de RNAm tem sequências de genes do vírus. Entretanto, por ser muito instável, o RNAm deve ser recoberto por uma capa de lipídios que evita sua degradação e favorece sua ação. Dessa forma, o RNAm desempenhará sua função específica atuando no mesmo compartimento celular de sempre. []",A imunização produzida por esse tipo de vacina é alcançada por meio da,"{'A': 'estimulação de leucócitos induzida pela capa lipídica contendo RNAm.', 'B': 'atuação do RNAm como sequestrador do vírus para o meio extracelular.', 'C': 'tradução do RNAm em proteína viral, desencadeando a resposta antigênica.', 'D': 'competição entre o RNAm vacinal e o RNA viral pelos sítios dos ribossomos.', 'E': 'incorporação do RNAm viral ao genoma do hospedeiro, gerando novo fenótipo.'}","{'C': 'tradução do RNAm em proteína viral, desencadeando a resposta antigênica.'}",,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
118,2023,"Na fertilização in vitro, espermatozoides são adicionados aos gametas femininos retirados de uma mulher. Após o período de incubação, a fecundação é favorecida pela ação de enzimas. Em um procedimento realizado, observou-se que nenhum dos gametas femininos foi fertilizado e, posteriormente, verificou-se que havia sido adicionado, equivocadamente, um coquetel de inibidores das enzimas do acrossomo, no lugar de um dos nutrientes constituintes do meio de cultura. []",O coquetel de inibidores impediu o(a),"{'A': 'formação do pronúcleo masculino.', 'B': 'início da divisão mitótica do zigoto.', 'C': 'término da segunda divisão meiótica do ovócito.', 'D': 'passagem do espermatozoide pela corona radiata e zona pelúcida.', 'E': 'fusão das membranas plasmáticas do ovócito e do espermatozoide.'}",{'D': 'passagem do espermatozoide pela corona radiata e zona pelúcida.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
119,2023,"O fogão por indução funciona a partir do surgimento de uma corrente elétrica induzida no fundo da panela, com consequente transformação de energia elétrica em calor por efeito Joule. A principal vantagem desses fogões é a eficiência energética, que é substancialmente maior que a dos fogões convencionais. []",A corrente elétrica mencionada é induzida por,"{'A': 'indução', 'B': 'condução.', 'C': 'campo elétrico variável.', 'D': 'campo magnético variável.', 'E': 'ressonância eletromagnética.'}",{'D': 'campo magnético variável.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
120,2023,"Uma academia decide trocar gradualmente seus aparelhos de musculação. Agora, os frequentadores que utilizam os aparelhos do tipo 1 podem também utilizar os aparelhos do tipo 2, representados na figura, para elevar cargas correspondentes às massas M1 (no aparelho tipo 1) e M2 (no aparelho tipo 2), com velocidade constante. A fim de que o exercício seja realizado com a mesma força F vetorial, os usuários devem ser orientados a respeito da relação entre as cargas nos dois tipos de aparelhos, já que as polias fixas apenas mudam a direção das forças, enquanto a polia móvel divide as forças.
Em ambos os aparelhos, considere as cordas inextensíveis, as massas das polias e das cordas desprezíveis e que não há dissipação de energia.
[[placeholder]] ['Descrição das figuras: Duas figuras ilustram os aparelhos do tipo 1 e do tipo 2. Aparelho do tipo 1: um corpo de massa M1 está suspenso por uma extremidade de um cabo de aço vertical que passa por uma polia fixa no teto do aparelho. O cabo segue horizontalmente para outra polia fixa na lateral externa do aparelho. A partir dali, o cabo desce verticalmente passando por uma polia fixa à base do aparelho, e sobe verticalmente puxado por uma força F para cima. Aparelho do tipo 2: um cabo de aço preso ao teto do aparelho desce e contorna uma polia móvel que está presa a um corpo de massa M2. O cabo segue verticalmente para cima e passa por uma polia fixa no teto do aparelho. O cabo segue horizontalmente para outra polia fixa na lateral externa do aparelho. A partir dali, o cabo desce verticalmente passando por uma polia fixa à base do aparelho, e sobe verticalmente puxado por uma força F para cima.']","Para essa academia, qual deve ser a razão M2 dividido por M1 informada aos usuários?","{'A': '1/4', 'B': '1/5', 'C': '1', 'D': '2', 'E': '3'}",{'D': '2'},,,,,,,Yes,True,True,['https://raw.githubusercontent.com/piresramon/gpt-4-enem/main/data/figures/2023/day_2/fileoutpart36.png'],"['Descrição das figuras: Duas figuras ilustram os aparelhos do tipo 1 e do tipo 2. Aparelho do tipo 1: um corpo de massa M1 está suspenso por uma extremidade de um cabo de aço vertical que passa por uma polia fixa no teto do aparelho. O cabo segue horizontalmente para outra polia fixa na lateral externa do aparelho. A partir dali, o cabo desce verticalmente passando por uma polia fixa à base do aparelho, e sobe verticalmente puxado por uma força F para cima. Aparelho do tipo 2: um cabo de aço preso ao teto do aparelho desce e contorna uma polia móvel que está presa a um corpo de massa M2. O cabo segue verticalmente para cima e passa por uma polia fixa no teto do aparelho. O cabo segue horizontalmente para outra polia fixa na lateral externa do aparelho. A partir dali, o cabo desce verticalmente passando por uma polia fixa à base do aparelho, e sobe verticalmente puxado por uma força F para cima.']",CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
121,2023,"## Efficacy of Selective Serotonin-Reuptake Inhibitors in Premenstrual Syndrome
Muitas mulheres sofrem com desconfortos nos dias que antecedem a menstruação, a chamada tensão pré-menstrual. Entre outros sintomas, podem ocorrer alterações de humor. Atualmente, acredita-se que os sintomas são resultado da queda na concentração do neurotransmissor serotonina, que, por sua vez, está relacionado com a diminuição na produção dos hormônios ovarianos estrógeno e progesterona, observada nessa fase do ciclo feminino. []",A redução da produção desses hormônios nessa fase está relacionada com o(a),"{'A': 'regressão do corpo lúteo ovariano.', 'B': 'diminuição na produção de ocitocina.', 'C': 'liberação do gameta feminino na ovulação.', 'D': 'aumento nos níveis dos hormônios LH e FSH.', 'E': 'elevação nos níveis sorológicos de adrenalina.'}",{'A': 'regressão do corpo lúteo ovariano.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
122,2023,"As cetonas fazem parte de famílias olfativas encontradas em muitos alimentos. A molécula de hexan-3-ona é um exemplo desses compostos voláteis responsáveis pelo aroma, podendo ser obtida por processos energéticos realizados em meio ácido, na presença de oxidantes como o permanganato de potássio. []","Para se produzir esse composto volátil em laboratório, deve-se oxidar a molécula de","{'A': 'hexanal.', 'B': 'hexan-1-ol.', 'C': 'hexan-3-ol.', 'D': 'hex-1-en-1-ol.', 'E': 'ácido hexanoico.'}",{'C': 'hexan-3-ol.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
123,2023,"Durante a evolução das plantas, ocorreu uma transição do ambiente aquático para o ambiente terrestre graças ao surgimento de algumas estruturas que as tornaram independentes da água. Esse fato permitiu maior dispersão desse grupo de seres vivos, sendo possível observá-los em diferentes ambientes na atualidade. []",Qual estrutura possibilitou a independência da água para a fecundação dos seres vivos citados acima?,"{'A': 'Fruto.', 'B': 'Esporo.', 'C': 'Semente.', 'D': 'Tubo polínico.', 'E': 'Vaso condutor.'}",{'D': 'Tubo polínico.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
124,2023,"## Atualização da recomendação da Sociedade Portuguesa de Neonatologia
O vidro contendo alumínio em sua composição é um excelente material para acondicionar medicamentos e suplementos, porque pode ser esterilizado por aquecimento. No entanto, quando o medicamento ou suplemento contém substâncias que se ligam fortemente ao íon desse metal, a dissolução do alumínio é promovida em função do deslocamento do equilíbrio químico estabelecido entre a espécie imobilizada no vidro e a espécie em solução. Por essa razão, recomenda-se que suplementos de nutrição de recém-nascidos contendo gluconato de cálcio sejam acondicionados em embalagens plásticas, e não nesse tipo de vidro. []","Caso esse suplemento seja acondicionado em embalagem desse tipo de vidro, o risco de contaminação por alumínio será maior se o(a)","{'A': 'vidro do frasco for translúcido.', 'B': 'concentração de gluconato de cálcio for alta.', 'C': 'frasco de vidro apresentar uma maior espessura.', 'D': 'vidro for previamente esterilizado em altas temperaturas.', 'E': 'reação do alumínio com gluconato de cálcio for endotérmica.'}",{'B': 'concentração de gluconato de cálcio for alta.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
125,2023,"Barbatimão é o nome popular de uma árvore cuja casca é utilizada para fins medicinais. Essa casca é constituída principalmente de dois tecidos vegetais: periderme e floema. A extração da casca tem levado à morte muitos indivíduos dessa espécie, quando o corte retira um anel completo ao longo da circunferência do tronco. Aqueles que têm parte da casca retirada sem completar essa circunferência podem sobreviver. []","A morte desses indivíduos, decorrente da retirada do anel completo da casca, é provocada pela interrupção da","{'A': 'fotossíntese.', 'B': 'transpiração.', 'C': 'troca de gases.', 'D': 'formação de brotos.', 'E': 'nutrição das raízes.'}",{'E': 'nutrição das raízes.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
126,2023,"Um garoto comprou vários abacates na feira, mas descobriu que eles não estavam maduros o suficiente para serem consumidos. Sua mãe recomendou que ele colocasse os abacates em um recipiente fechado, pois isso aceleraria seu amadurecimento. Com certa dúvida, o garoto realizou esta experiência: colocou alguns abacates no recipiente e deixou os demais em uma fruteira aberta. Surpreendendo-se, ele percebeu que os frutos que estavam no recipiente fechado amadureceram mais rapidamente. []",A aceleração desse processo é causada por,"{'A': 'acúmulo de gás etileno.', 'B': 'redução da umidade do ar.', 'C': 'aumento da concentração de CO2.', 'D': 'diminuição da intensidade luminosa.', 'E': 'isolamento do contato com O2 atmosférico.'}",{'A': 'acúmulo de gás etileno.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
127,2023,"Há muito tempo são conhecidas espécies de lesmas-do-mar com uma capacidade ímpar: guardar parte da maquinaria das células das algas que consomem — os cloroplastos — e mantê-los funcionais dentro das suas próprias células, obtendo assim parte do seu alimento. Investigadores portugueses descobriram que essas lesmas-do-mar podem ser mais eficientes nesse processo do que as próprias algas que consomem. []",Essa adaptação confere a esse organismo a capacidade de obter primariamente,"{'A': 'ácidos nucleicos.', 'B': 'carboidratos.', 'C': 'proteínas.', 'D': 'vitaminas.', 'E': 'lipídios.'}",{'B': 'carboidratos.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
128,2023,"A leishmaniose visceral é uma zoonose causada por um protozoário do gênero Leishmania que é encontrado em diversos tecidos. Ela é transmitida ao homem de forma indireta, por vetores do ambiente doméstico. O cão é considerado um importante hospedeiro desse protozoário, podendo ou não apresentar os sintomas da doença, como perda de peso, anemia, ferimentos na pele, diarreia, conjuntivite e insuficiência renal. Em uma região que sofre com alta incidência dessa doença, uma campanha do centro de zoonoses buscou verificar a presença desse protozoário nos cães para tentar controlar a doença. []",Em qual material biológico dos cães a presença desse protozoário representa risco de transmissão dessa zoonose?,"{'A': 'Urina.', 'B': 'Saliva.', 'C': 'Fezes.', 'D': 'Sangue.', 'E': 'Secreção ocular.'}",{'D': 'Sangue.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
129,2023,"Um professor lança uma esfera verticalmente para cima, a qual retorna, depois de alguns segundos, ao ponto de lançamento. Em seguida, lista em um quadro todas as possibilidades para as grandezas cinemáticas.

| Grandeza cinemática    | Módulo    | Sentido     |
|:-----------------------|:----------|:------------|
| Velocidade             | v≠ 0      | Para cima   |
| Velocidade             | v≠ 0       | Para baixo  |
| Velocidade             | v= 0      | Indefinido* |
| Aceleração             | a≠ 0      | Para cima   |
| Aceleração             | a≠ 0       | Para baixo  |
| Aceleração             | a= 0      | Indefinido* |
*Grandezas com módulo nulo não têm sentido definido.
Ele solicita aos alunos que analisem as grandezas cinemáticas no instante em que a esfera atinge a altura máxima, escolhendo uma combinação para os módulos e sentidos da velocidade e da aceleração. []",A escolha que corresponde à combinação correta é,"{'A': 'v = zero e a ≠ zero para cima.', 'B': 'v ≠ 0 para cima e a = zero.', 'C': 'v = zero e a ≠ zero para baixo.', 'D': 'v ≠ zero para cima e a ≠ zero para cima.', 'E': 'v ≠ zero para baixo e a ≠ zero para baixo.'}",{'C': 'v = zero e a ≠ zero para baixo.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
130,2023,"O número de abelhas encontra-se em declínio em várias regiões do mundo, inclusive no Brasil, sendo que vários fatores contribuem para o colapso de suas colmeias. Nos Estados Unidos, bombas de sementes de espécies vegetais nativas têm sido utilizadas para combater o desaparecimento desses insetos. Elas são pequenas bolinhas recheadas com sementes, adubo e argila. Quando são arremessadas e ficam expostas ao sol e à chuva, germinam até mesmo em solo pouco fértil. []",Esse método contribui para a preservação das abelhas porque,"{'A': 'reduz sua predação.', 'B': 'reduz o uso de pesticidas.', 'C': 'reduz a competição por abrigo.', 'D': 'aumenta a oferta de alimento.', 'E': 'aumenta os locais de reprodução.'}",{'D': 'aumenta a oferta de alimento.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
131,2023,"Os mais antigos cozinhavam o feijão na panela de ferro a fim de acabar com a palidez de seus filhos. Alguns chegavam até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento pode ser encontrado na sua forma metálica ou iônica, sendo essencial para a manutenção da vida humana. []",As estratégias citadas eram utilizadas com o objetivo de,"{'A': 'tratar a diarreia.', 'B': 'prevenir a anemia.', 'C': 'evitar as verminoses.', 'D': 'remediar o raquitismo.', 'E': 'combater a febre amarela.'}",{'B': 'prevenir a anemia.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
132,2023,"A utilização de tecnologia nuclear é um tema bastante controverso, por causa do risco de acidentes graves, como aqueles ocorridos em Chernobyl (1986), em Goiânia (1987) e em Fukushima (2011). Apesar de muitas desvantagens, como a geração de resíduos tóxicos, a descontaminação ambiental dispendiosa em caso de acidentes e a utilização em armas nucleares, a geração de energia nuclear apresenta vantagens em comparação a outras fontes de energia. []", A geração dessa energia tem como característica:,"{'A': 'Formar resíduos facilmente recicláveis.', 'B': 'Promover o aumento do desmatamento.', 'C': 'Contribuir para a produção de chuva ácida.', 'D': 'Emitir gases tóxicos que são lançados no ambiente.', 'E': 'Produzir calor sem o consumo de combustíveis fósseis.'}",{'E': 'Produzir calor sem o consumo de combustíveis fósseis.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
133,2023,"Em uma indústria, o controle da dureza da água é importante quando ela é utilizada em caldeiras, uma vez que sais pouco solúveis, formados a partir de sulfatos e carbonatos, podem acumular-se no interior das tubulações, causando obstruções. Para avaliar a água utilizada nessa indústria, foram realizados testes de qualidade que consideraram os parâmetros apresentados no quadro.

|   Teste  | Parâmetro medido      |
|---------:|:----------------------|
|       1  | Cálcio                |
|       2  | Cloreto               |
|       3  | Turbidez              |
|       4  | Coliformes totais     |
|       5  | Sólidos sedimentáveis |
 []",Qual teste deve ser considerado para controlar a formação desse tipo de obstrução de tubulações?,"{'A': '1', 'B': '2', 'C': '3', 'D': '4', 'E': '5'}",{'A': '1'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
134,2023,"As aves apresentam dois tipos de músculos em seus corpos: vermelhos e brancos. Aves migratórias como garças, gansos e patos selvagens têm os músculos vermelhos bem desenvolvidos, com ampla rede de vasos sanguíneos. []","Nas viagens por grandes distâncias, tais músculos são fundamentais, pois favorecem o(a)","{'A': 'execução de manobras.', 'B': 'metabolismo corpóreo elevado.', 'C': 'manutenção da aerodinâmica.', 'D': 'deslocamento a grandes velocidades.', 'E': 'capacidade de voo em grandes altitudes.'}",{'B': 'metabolismo corpóreo elevado.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
135,2023,"Existe no comércio um produto antimofo constituído por uma embalagem com tampa perfurada contendo cloreto de cálcio anidro, CaCl2. Uma vez aberto o lacre, essa substância absorve a umidade ambiente, transformando-se em cloreto de cálcio di-hidratado, fórmula CaCl2⋅2H2O.
Considere a massa molar da água igual a 18 gramas por mol, e a massa molar do cloreto de cálcio anidro igual a 111 gramas por mol. []","Na hidratação da substância presente no antimofo, o ganho percentual, em massa, é mais próximo de","{'A': '14%.', 'B': '16%.', 'C': '24%.', 'D': '32%.', 'E': '75%.'}",{'D': '32%.'},,,,,,,No,False,True,[],[],CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,LARANJA,
136,2023,"Uma pessoa comprou um ingresso para o cinema em cuja entrada está afixado um mapa com a representação bidimensional do posicionamento das poltronas, conforme a figura. Essa pessoa, após consultar o mapa, começou a subir uma das escadas e parou na posição indicada pela estrela, direcionada para o norte. Ela conferiu seu bilhete e observou que, para encontrar sua poltrona, deveria partir do ponto onde estava, continuar subindo a escada na direção norte por mais quatro fileiras e olhar à sua direita, e sua poltrona será a terceira.
[[placeholder]]
Nesse cinema, as poltronas são identificadas por uma letra, que indica a fileira, e um número, que fornece a posição da poltrona na fileira, respectivamente. ['Descrição do mapa: Mapa de uma sala de cinema. No mapa, há um rosa dos ventos que indica o oeste à esquerda, o norte para cima, o leste à direita e o sul para baixo. À frente das poltronas está localizada a tela; as poltronas estão posicionadas em colunas, numeradas de 1 a 12 e em fileiras nomeadas de A a J. As colunas das poltronas estão posicionadas, da esquerda para a direita, da seguinte maneira: 1, 2 e 3; escada; 4, 5, 6, 7, 8 e 9; escada; 10, 11 e 12. As fileiras estão nomeadas, de baixo para cima, da seguinte maneira: A, B, C, D, E, F, G, H, I e J. A entrada está localizada à esquerda da tela e a estrela está localizada na escada que se encontra entre as colunas 3 e 4 na altura da fileira E.']",A poltrona dessa pessoa é a identificada por,"{'A': 'A6.', 'B': 'H1.', 'C': 'H6.', 'D': 'I1.', 'E': 'I6.'}",{'E': 'I6.'},,,,,,,Yes,True,True,['https://raw.githubusercontent.com/piresramon/gpt-4-enem/main/data/figures/2023/day_2/fileoutpart42.png'],"['Descrição do mapa: Mapa de uma sala de cinema. No mapa, há um rosa dos ventos que indica o oeste à esquerda, o norte para cima, o leste à direita e o sul para baixo. À frente das poltronas está localizada a tela; as poltronas estão posicionadas em colunas, numeradas de 1 a 12 e em fileiras nomeadas de A a J. As colunas das poltronas estão posicionadas, da esquerda para a direita, da seguinte maneira: 1, 2 e 3; escada; 4, 5, 6, 7, 8 e 9; escada; 10, 11 e 12. As fileiras estão nomeadas, de baixo para cima, da seguinte maneira: A, B, C, D, E, F, G, H, I e J. A entrada está localizada à esquerda da tela e a estrela está localizada na escada que se encontra entre as colunas 3 e 4 na altura da fileira E.']",MATEMÁTICA E SUAS TECNOLOGIAS,LARANJA,
137,2023,"O metrô de um município oferece dois tipos de tíquetes com colorações diferentes, azul e vermelha, sendo vendidos em cartelas, cada qual com nove tíquetes da mesma cor e mesmo valor unitário. Duas cartelas de tíquetes azuis e uma cartela de tíquetes vermelhos são vendidas por 32,40 reais. Sabe-se que o preço de um tíquete azul menos o preço de um tíquete vermelho é igual ao preço de um tíquete vermelho mais cinco centavos. []","Qual o preço, em real, de uma cartela de tíquetes vermelhos?","{'A': '4,68', 'B': '6,30', 'C': '9,30', 'D': '10,50', 'E': '10,65'}","{'B': '6,30'}",,,,,,,No,False,True,[],[],MATEMÁTICA E SUAS TECNOLOGIAS,LARANJA,
