id;year;context;question;options;correct_answer;area
12;2022;"Além dos resultados econômicos, a dimensão ética da atividade empresarial tornou-se uma das principais preocupações dos gestores. A adoção de uma conduta pautada em princípios morais de respeito ao ambiente e aos valores da comunidade é uma exigência incontornável das sociedades contemporâneas. O impacto social e ambiental das atividades empresariais pode influenciar, inclusive, a competitividade das organizações.
Fonte do Texto: ALMEIDA, F. J. R. Ética e desempenho social das organizações: um modelo teórico de análise dos fatores culturais e contextuais (adaptado).
";"De acordo com o texto, os gestores devem
";"{'A': 'promover ações socioambientais e culturais para obter ganhos de mercado.', 'B': 'ser intolerantes perante os abusos de poder na concorrência entre empresas.’, 'C': 'deixar de explorar recursos ambientais, a fim de conformar-se às exigências contemporâneas.', 'D': 'considerar resultados econômicos, ambientais e sociais como relevantes na concorrência entre empresas.', 'E': 'priorizar a preservação do meio ambiente e dos valores da comunidade, em detrimento do desempenho econômico.'}
";{'D': 'considerar resultados econômicos, ambientais e sociais como relevantes na concorrência entre empresas.'};Administração
13;2022;"A Teoria da Contingência propõe o pressuposto de que as organizações recebem influências do ambiente onde estão inseridas. Desse modo, o ambiente pode contribuir para remodelar características específicas da empresa em determinado momento.
Nesses termos, uma mesma organização que possua diferentes sedes pode ser condicionada a planejar e a executar seu processo decisório de maneiras distintas para lugares distintos. A unificação de procedimentos, processos e decisões, que seria, a priori, adequada para facilitar o gerenciamento, torna-se pressionada por fatores como negociações com grupos locais, cultura local, disponibilidade de recursos e legislações locais. A liderança corporativa e/ou de áreas funcionais torna-se um processo muito mais complexo e desafiador.
Fonte do Texto: MOURA, G. D.; CAMARGO, T. F.; ZANIN, A. Competitividade de mercado e gerenciamento de resultados: um estudo sob a ótica da Teoria da Contingência (adaptado).
";"Considerando o texto apresentado, avalie as asserções a seguir e a relação proposta entre elas.
I. Pelo pressuposto da Teoria da Contingência, os planos e projetos do nível estratégico corporativo e de níveis funcionais, como, por exemplo, Produção e Operações, Marketing ou Recursos Humanos, são definidos levando-se em conta a influência de fatores externos.
PORQUE
II. A Teoria da Contingência, como uma teoria da Administração, mantém relação direta com a Teoria da Comunicação, o que demonstra que ela tem caráter integrativo com as demais teorias e gera impacto em diferentes tarefas gerenciais de nível funcional.
A respeito dessas asserções, assinale a opção correta.
";"{'A': 'As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.', 'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.’, 'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.', 'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.', 'E': 'As asserções I e II são proposições falsas.'}
";"{'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.'}
";Administração
14;2022;Em virtude da crise ocasionada pela pandemia de Covid-19, uma empresa precisou demitir 20% de seus funcionários. No intuito de reduzir os impactos desse processo, a empresa buscará realizar a recolocação profissional desses funcionários por meio da contratação de consultoria.;"Considerando a situação apresentada, que procedimento deve ser adotado pela empresa?
";"{'A': 'Coaching', 'B': 'Socialização’, 'C': 'Agenciamento', 'D': 'Outplacement', 'E': ‘Empowerment'}
";{'D': 'Outplacement'};Administração
16;2022;"Ao utilizar o modelo de análise de mercado proposto por Porter, procura-se identificar as forças que atuam em um mercado dinâmico e competitivo, determinando-se a intensidade da competição em dado setor. A seguir, é apresentada a figura que representa o mencionado modelo.
Descrição da figura: Título: “As cinco forças competitivas de Porter”. Em destaque temos as empresas que já são concorrentes no campo industrial. Sobre estas empresas concorrentes existem duas ameaças: as empresas entrantes potenciais e os produtos e serviços substitutos. Também atuam sobre estas empresas concorrentes os compradores e fornecedores com seu poder de negociação. Assim, entrantes potenciais, substitutos, fornecedores e compradores exercem influência sobre as empresas concorrentes na indústria.

";"Considerando o modelo descrito, avalie as afirmações a seguir, indicando quais são as corretas.
O poder de barganha de compradores é caracterizado pelo reduzido número de empresas concorrentes na indústria, acrescido de maior demanda de produtos pelos consumidores finais. 
A ameaça de produtos e serviços substitutos acontece quando uma empresa mantém, por muito tempo, a mesma tecnologia e o mesmo portfólio de produtos, acrescidos de acompanhamento aquém das tendências de evolução tecnológica das demais empresas do mercado. 
A ameaça de novos entrantes ocorre quando já existe uma empresa detentora de marca tradicional e clientes fidelizados e, por esse motivo, a empresa que tentar adentrar esse mercado tenderá a desencorajar-se, visto que terá de investir vultosos recursos na tentativa de competir. 
É correto o que se afirma em

";"{'A': 'I, apenas.', 'B': 'II, apenas’, 'C': 'I e III, apenas', 'D': 'II e III, apenas', 'E': 'I, II e III'}
";{'B': 'II, apenas’};Administração
17;2022;"Com a inflação, o poder de compra do cidadão é reduzido se o salário não acompanhar os índices de alta dos preços. Na sequência, essa redução do consumo, em razão do empobrecimento das pessoas, afeta as empresas, que vendem menos, porque as pessoas estão comprando menos. Esse processo leva à redução da produção e à queda do PIB (Produto Interno Bruto).
Em resumo, a inflação faz com que o dinheiro perca valor, uma vez que ele não acompanha as altas dos preços, havendo, portanto, diminuição do poder de compra e do PIB.
Segundo Relatório de Inflação do Banco Central do Brasil, de julho de 2022, as expectativas de variação do Índice Nacional de Preços ao Consumidor Amplo (IPCA), apuradas pela pesquisa Focus, situam-se em torno de 7,96% para 2022, e o crescimento do PIB foi ajustado para 1,51%.";"Considerando o exposto, assinale a opção correta.
";"{'A': 'Como todos os agentes têm acesso aos mesmos instrumentos financeiros, a distribuição de renda fica inalterada durante e após um processo inflacionário.', 'B': 'O processo inflacionário não acarreta perda da noção de preços relativos, uma vez que os mecanismos de alocação de recursos do mercado continuam funcionando e sendo eficientes.’, 'C': 'A alta generalizada dos preços afeta mais as famílias de baixa renda, segmento geralmente com menos qualificação e que, portanto, sofre mais com a inflação em momento de desemprego elevado.', 'D': 'A redução do consumo, em um processo inflacionário, não acarreta a diminuição do valor da arrecadação fiscal do governo, uma vez que a cobrança de tributos e a arrecadação são mantidas pelo governo. ', 'E': 'O saldo do Balanço de Pagamentos não é afetado por um processo inflacionário interno, o que se deve exclusivamente ao fato de os agentes financeiros comprarem apenas moeda estrangeira como reserva de valor.'}
";{'C': 'A alta generalizada dos preços afeta mais as famílias de baixa renda, segmento geralmente com menos qualificação e que, portanto, sofre mais com a inflação em momento de desemprego elevado.'};Administração
18;2022;"Segundo o Instituto Ethos, em uma economia inclusiva, “os investimentos públicos e privados, as regras, as instituições, as tecnologias e os programas devem estar voltados também para o atendimento das necessidades e dos direitos de todos os seres humanos, sem o que não será possível construir ambientes sociais saudáveis em nenhuma atividade produtiva.”.
Disponível no site Ethos. Acesso em: 23 ago. 2022 (adaptado).";"Considerando esse contexto, na economia inclusiva, deve-se
";"{'A': 'desenvolver valores éticos, sem a preocupação de torná-la uma economia verde e responsável.', 'B': 'desestimular qualquer tipo de concorrência, a qual sempre enfraquece a cooperação comunitária.’, 'C': 'excluir a participação da base da pirâmide no processo produtivo e no mercado de bens e serviços.', 'D': 'respeitar as leis, mesmo que as regras de negócio possam desrespeitar direitos dos seres humanos.', ‘E': 'promover o desenvolvimento equilibrado, considerando os capitais financeiro, humano, social e natural.'}
";{‘E': 'promover o desenvolvimento equilibrado, considerando os capitais financeiro, humano, social e natural.'};Administração
20;2022;"A empresa XYZ adota um planejamento e controle de produção totalmente manual, em que não há integração entre as áreas. Por meio de uma consultoria, a XYZ está analisando a implantação de novas técnicas e filosofias de produção para aumentar a vantagem competitiva.
";"Acerca da implantação de técnicas e filosofias de produção no caso mencionado, avalie as afirmações a seguir, indicando quais são as corretas.
A empresa XYZ pode reduzir problemas, diminuir custos e eliminar perdas utilizando ferramentas da qualidade, como, por exemplo, Diagrama de Ishikawa, Brainstorming e Gráficos de Controle. 
O Sistema Enterprise Resource Planning (ERP) pode ajudar na integração dos setores da organização, uma vez que oferece subsídios para tomadas de decisão. 
A implantação da filosofia Just in Time possibilitará o controle da produção e a redução dos níveis de estoque da empresa XYZ. 
É correto o que se afirma em
";"{'A': 'I, apenas.', 'B': 'II, apenas’, 'C': 'I e III, apenas', 'D': 'II e III, apenas', 'E': 'I, II e III'}

";{'E': 'I, II e III'};Administração
22;2022;"O plano de negócios como parte fundamental do processo empreendedor é um instrumento que visa estruturar as principais concepções e alternativas para uma análise correta de viabilidade do negócio pretendido. A realização do plano de negócios envolve diversas etapas, sendo a análise do mercado e da competitividade importante para se revisarem e se adaptarem estratégias aos novos desafios. A figura a seguir apresenta o modelo de estratégias competitivas genéricas concebido por Porter.
Descrição da figura: Em um quadro, temos descritos elementos das Estratégias Competitivas Genéricas. Ele está dividido em dois eixos: Escopo Competitivo e Vantagem Competitiva, ambos subdivididos em duas variáveis. O Escopo Competitivo se subdivide em: Alvo Amplo e Alvo Estreito. A Vantagem Competitiva se subdivide em: Custo Mais Baixo e Diferenciação. Das relações entre as quatro variáveis teremos:
• Do encontro Custo Mais Baixo e Alvo Amplo, temos 1. Liderança de Custo; • Do encontro Diferenciação e Alvo Amplo, temos 2. Diferenciação; • Do encontro Custo Mais Baixo e Alvo Estreito, temos 3A. Enfoque no Custo; • Do encontro Diferenciação e Alvo Estreito, temos 3B. Enfoque na Diferenciação.";"A partir das informações apresentadas no texto e na figura, avalie as afirmações a seguir, indicando quais são as corretas.
Na liderança de custos, o empreendedor deve optar por uma estratégia de custo mais vantajosa que a de seus concorrentes, o que significa obter economias de escalas por meio de tecnologias apropriadas e, sobretudo, de alta produtividade. 
Na estratégia de diferenciação, o empreendedor deve buscar ser o único em algum fator que o mercado consumidor considera importante, o que significa ser singular, diferenciado no marketing e em outras características. 
Na estratégia de enfoque no custo, o empreendedor deve identificar uma solução de custo mais vantajosa e uma oferta de produto diferenciada dos seus concorrentes, o que significa a criação de produtos com preços mais baixos e massificados. 
É correto o que se afirma em
";"{'A': 'I, apenas.', 'B': 'III, apenas’, 'C': 'I e II, apenas', 'D': 'II e III, apenas', 'E': 'I, II e III'}
";{'C': 'I e II, apenas'};Administração
23;2022;"Praticar a responsabilidade social empresarial requer atenção a múltiplas exigências no tocante a relações de parceria entre clientes e fornecedores, produção de qualidade, contribuições para o desenvolvimento da comunidade, investimentos em pesquisa tecnológica, preservação do meio ambiente, redução de ações predatórias, participação dos trabalhadores nos resultados organizacionais, qualificação profissional, respeito ao cidadão etc. Ao praticar conduta ética e socialmente responsável, a organização alcança o respeito das pessoas e das comunidades que atinge, engajando seus colaboradores e conquistando a preferência dos consumidores. A atuação socialmente responsável da empresa depende diretamente do modelo de gestão implementado. Quando o modelo e as diretrizes estratégicas são pautados pela responsabilidade social, as pessoas envolvidas primarão pela ética e ações sociais, visto que o próprio ambiente as conduz nessa direção.
Fonte do Texto: AMORIM, T. N. G. F. Responsabilidade social corporativa, 2009 (adaptado).";"Considerando a abordagem realizada no texto, pode-se afirmar que uma empresa cumpre seu papel social com êxito quando
";"{'A': 'a preferência dos consumidores e o engajamento dos colaboradores não são influenciados pelo modelo de gestão implementado pela empresa.', 'B': 'o respeito pelas pessoas e pelas comunidades antecede a prática da empresa, considerando que a responsabilidade social empresarial é uma exigência imposta pelo mercado e pelos fornecedores.’, 'C': 'o modelo de gestão for pautado tanto pela responsabilidade social quanto pela atmosfera interna, contribuindo, assim, para a prevalência de condutas éticas, respeito às pessoas e engajamento dos colaboradores.', 'D': 'a preservação do meio ambiente é atendida pela empresa, pois é um fator que amplia a sua participação no mercado, considerando que esse é um dos problemas contemporâneos que mais exige atenção das organizações.', 'E': 'a participação dos trabalhadores nos resultados organizacionais reflete o engajamento deles no conjunto dos procedimentos internos, primando pela ética e pelas ações sociais e fortalecendo, assim, a imagem pública da empresa.'}
";{'C': 'o modelo de gestão for pautado tanto pela responsabilidade social quanto pela atmosfera interna, contribuindo, assim, para a prevalência de condutas éticas, respeito às pessoas e engajamento dos colaboradores.'};Administração
25;2022;"Uma startup, cuja missão é auxiliar estudantes de diversas áreas a encontrarem o seu primeiro emprego, tem um modelo de negócio cujas receitas são obtidas predominantemente a partir de anúncios pagos por recrutadores. Atualmente, a startup possui um cadastro com mais de 350 000 estudantes, que contém desde informações curriculares até dados pessoais dos candidatos. Visando expandir suas receitas, os fundadores estão cogitando a venda de dados dos usuários de sua base para outras empresas de varejo, que têm interesse em obter informações de perfil desse público. Após consulta à Lei n. 13.709/2018 (Lei Geral de Proteção de Dados - LGPD), descobriram que a comercialização de dados pessoais é proibida no ordenamento jurídico brasileiro. Entretanto, o artigo 12 da referida lei dispõe o seguinte:
“Artigo 12. Os dados anonimizados não serão considerados dados pessoais para os fins desta Lei, salvo quando o processo de anonimização ao qual foram submetidos for revertido, utilizando exclusivamente meios próprios, ou quando, com esforços razoáveis, puder ser revertido.
Parágrafo 1o A determinação do que seja razoável deve levar em consideração fatores objetivos, tais como custo e tempo necessários para reverter o processo de anonimização, de acordo com as tecnologias disponíveis, e a utilização exclusiva de meios próprios.
Parágrafo 2o Poderão ser igualmente considerados como dados pessoais, para os fins desta Lei, aqueles utilizados para formação do perfil comportamental de determinada pessoa natural, se identificada.”.
Em relação ao artigo 5 da LGPD, considera-se:
“III - dado anonimizado: dado relativo a titular que não possa ser identificado, considerando a utilização de meios técnicos razoáveis e disponíveis na ocasião de seu tratamento.”.";"Com base nas informações apresentadas, a comercialização dos dados pela startup é
";"{'A': 'viável, desde que não sejam fornecidas imagens dos usuários', 'B': 'viável, desde que sejam excluídos o CPF e o nome dos usuários’, 'C': 'viável, desde que respeitados os critérios de anonimização dos dados', 'D': 'inviável, uma vez que não é possível garantir a anonimização dos dados', 'E': 'inviável, uma vez que as técnicas atuais de armazenamento de dados impedem a separação de informações pessoais'}
";"{'C': 'viável, desde que respeitados os critérios de anonimização dos dados'}
";Administração
27;2022;"Uma fornecedora de itens de limpeza doméstica para supermercados optou por mudar o posicionamento estratégico de escala para o de diferenciação, investindo em matérias-primas mais eficientes, que melhorem a performance dos produtos, por meio da diversidade de fragrâncias e embalagens, visando atender clientes com maior poder aquisitivo.
";"Para comunicar sua mudança estratégica, de forma a reforçar sua nova posição de diferenciação, a empresa deve
";"{'A': 'priorizar grandes investimentos em mídias de massa, como televisões e jornais', 'B': 'aguardar que os efeitos sejam percebidos pelos consumidores e, assim, alimentar o efeito boca a boca entre os consumidores, explorando o efeito surpresa’, 'C': 'investir em treinamento dos funcionários e aperfeiçoamento dos produtos, mantendo, ao mesmo tempo, a estratégia de comunicação da posição anterior, para justificar os novos investimentos', 'D': 'manter o escopo amplo de comunicação (funcionários, clientes com menor e maior poder aquisitivo), de forma a mudar de posição estratégica na medida em que haja demanda por diferentes públicos', 'E': 'apresentar os novos produtos ao público interno, por meio de reuniões com os funcionários, e ao público externo, por meio de comunicação segmentada e reforço do caráter premium de seus novos produtos'}
";{'A': 'priorizar grandes investimentos em mídias de massa, como televisões e jornais'};Administração
28;2022;"Figura 1. Símbolos representativos de um fluxograma
Adaptação da Tabela: Símbolos representativos do Fluxograma
1. Elipse – Indica o início ou o fim do processo.
2. Retângulo – Indica cada atividade que precisa ser executada.
3. Losango – Indica um ponto para tomada de decisão.
4. Seta – Indica a direção do fluxo.
5. Retângulo com base ondulada – Indica o documento utilizado no processo.
6. Meia elipse – Indica uma espera ou um atraso.
7. Ciclo – Representa a conexão entre etapas muito longas ou diferentes fluxos. É utilizado para substituir as setas com o propósito de garantir maior compreensão sobre o fluxo.
8. Trapézio invertido – Indica operação manual.

Descrição do Fluxograma: o fluxograma segue os seguintes passos:
A – Início (escrito dentro de uma elipse) B – Receber o pedido (escrito dentro de um retângulo) C – Produto disponível? (escrito dentro de um losango)
• Se a resposta for NÃO, o processo se encerra no item H – informar ao cliente a falta do produto e o prazo de entrega (escrito dentro de um retângulo)
• Se a resposta for SIM, o processo segue para o item D – Selecionar o produto (escrito dentro de um retângulo)
E – Receber o pagamento do produto (escrito dentro de um retângulo) F – Emitir o Cupom Fiscal (escrito dentro de um retângulo) G – Realizar a entrega do produto (escrito dentro de um retângulo) J – Fim (escrito dentro de uma elipse)
I – Cliente irá aguardar? (escrito dentro de um losango) • Se a resposta for NÃO, segue para o passo J – Fim • Se a resposta for SIM, segue para o passo B – Receber o pedido";"Considerando o fluxograma (figura 2) e os seus símbolos representativos (figura 1), avalie as afirmações a seguir, indicando quais são as corretas.
A etapa I (Cliente irá aguardar?) representa uma tomada de decisão do cliente, porém o símbolo utilizado (n. 3) é inadequado, devendo ser substituído pelo símbolo n. 6. 
Para que o fluxograma corresponda à realidade dos procedimentos, o símbolo utilizado na etapa F (Emitir o Cupom Fiscal) deve ser substituído pelo símbolo n. 5, mudança que resultará em fluxo que se desenvolve sem anormalidades. 
A etapa H (Informar ao cliente a falta do produto e o prazo de entrega) corresponde a uma informação prestada pela empresa ao cliente e, portanto, o símbolo utilizado (n. 2) produzirá o mesmo efeito se alterado para o símbolo n. 3. 
Considerando que o cliente tenha decidido aguardar a entrega do produto (etapa I), os termos da etapa B (Receber o pedido) podem ser mantidos, sendo impróprio alterá-los para “Receber o produto”, uma vez que o processo do fluxograma deverá ser reiniciado. 
É correto apenas o que se afirma em";"{'A': 'III', 'B': 'IV’, 'C': 'I e II', 'D': 'I e IV', 'E': ‘II e III'}
";{'B': 'IV’};Administração
